year,month,day,weekday,ws_1,prcp_1,snwd_1,temp_2,temp_1,average,actual,friend
2016,1,2,Sat,4.92,0,0,42,46,45.7,42,33
2016,1,3,Sun,5.59,0,0,46,42,45.8,40,52
2016,1,4,Mon,9.17,0.02,0,42,40,45.9,38,53
2016,1,5,Tues,7.61,0.15,0,40,38,46,46,60
2016,1,6,Wed,5.37,0.11,0,38,46,46.1,53,29
2016,1,7,Thurs,6.49,0,0,46,53,46.2,44,48
2016,1,8,Fri,2.91,0,0,53,44,46.3,48,46
2016,1,9,Sat,1.57,0,0,44,48,46.4,49,47
2016,1,10,Sun,2.91,0,0,48,49,46.5,52,58
2016,1,11,Mon,8.05,0,0,49,52,46.7,47,58
2016,1,12,Tues,6.93,0.16,0,52,47,46.8,48,40
2016,1,13,Wed,11.63,0.51,0,47,48,46.9,54,56
2016,1,14,Thurs,7.83,0.75,0,48,54,47,48,56
2016,1,15,Fri,6.93,0,0,54,48,47.1,47,51
2016,1,16,Sat,6.04,0.05,0,48,47,47.3,52,35
2016,1,17,Sun,9.17,0.4,0,47,52,47.4,49,38
2016,1,18,Mon,7.61,0.33,0,52,49,47.5,52,62
2016,1,19,Tues,7.61,0.06,0,49,52,47.6,47,60
2016,1,20,Wed,4.47,0.49,0,52,47,47.7,50,38
2016,1,21,Thurs,6.26,0.27,0,47,50,47.8,53,52
2016,1,22,Fri,7.61,1.15,0,50,53,47.9,55,36
2016,1,23,Sat,9.4,0.26,0,53,55,48,46,44
2016,1,24,Sun,4.7,0.77,0,55,46,48.1,50,47
2016,1,25,Mon,5.14,0,0,46,50,48.2,55,30
2016,1,26,Tues,4.7,0,0,50,55,48.3,56,39
2016,1,27,Wed,6.04,0.3,0,55,56,48.4,58,64
2016,1,28,Thurs,5.37,0.82,0,56,58,48.4,56,49
2016,1,29,Fri,10.74,0.61,0,58,56,48.5,49,64
2016,1,30,Sat,10.51,0.19,0,56,49,48.6,46,44
2016,1,31,Sun,11.41,0.05,0,49,46,48.7,45,54
2016,2,1,Mon,9.62,0,0,46,45,48.8,45,35
2016,2,2,Tues,4.47,0.01,0,45,45,48.8,50,47
2016,2,3,Wed,3.58,0.01,0,45,50,48.9,47,67
2016,2,4,Thurs,9.84,0.53,0,50,47,49,49,48
2016,2,5,Fri,9.84,0.33,0,47,49,49.1,52,68
2016,2,6,Sat,8.72,0.14,0,49,52,49.1,48,40
2016,2,7,Sun,8.28,0,0,52,48,49.2,52,39
2016,2,8,Mon,5.37,0,0,48,52,49.3,59,55
2016,2,9,Tues,8.5,0,0,52,59,49.4,63,34
2016,2,10,Wed,5.59,0,0,59,63,49.4,56,39
2016,2,11,Thurs,5.82,0.13,0,63,56,49.5,55,62
2016,2,12,Fri,5.37,0.48,0,56,55,49.6,57,61
2016,2,13,Sat,9.17,0.8,0,55,57,49.7,50,35
2016,2,14,Sun,11.63,0.49,0,57,50,49.8,53,40
2016,2,15,Mon,13.65,0.15,0,50,53,49.9,54,43
2016,2,16,Tues,14.32,0.46,0,53,54,49.9,54,31
2016,2,17,Wed,7.61,0,0,54,54,50,63,51
2016,2,18,Thurs,6.04,0.47,0,54,63,50.1,51,41
2016,2,19,Fri,10.51,0.12,0,63,51,50.2,50,42
2016,2,20,Sat,11.63,0.4,0,51,50,50.4,51,65
2016,2,21,Sun,8.05,0,0,50,51,50.5,50,59
2016,2,22,Mon,7.61,0.05,0,51,50,50.6,51,57
2016,2,23,Tues,6.71,0.17,0,50,51,50.7,58,65
2016,2,24,Wed,9.62,0,0,51,58,50.8,57,68
2016,2,25,Thurs,2.91,0.02,0,58,57,50.9,62,40
2016,2,26,Fri,2.91,0,0,57,62,51.1,57,40
2016,2,27,Sat,3.58,0.17,0,62,57,51.2,56,37
2016,2,28,Sun,5.59,0.13,0,57,56,51.3,50,48
2016,3,1,Tues,5.14,0.09,0,50,53,51.5,57,55
2016,3,2,Wed,13.42,0.81,0,53,57,51.6,54,65
2016,3,3,Thurs,10.07,0.28,0,57,54,51.8,58,52
2016,3,4,Fri,10.29,0.03,0,54,58,51.9,55,55
2016,3,5,Sat,5.37,0.16,0,58,55,52.1,64,54
2016,3,6,Sun,9.84,0.19,0,55,64,52.2,59,60
2016,3,7,Mon,10.29,0.16,0,64,59,52.4,51,67
2016,3,8,Tues,12.53,0.2,0,59,51,52.5,53,47
2016,3,9,Wed,6.71,0.14,0,51,53,52.7,55,33
2016,3,10,Thurs,12.08,0.93,0,53,55,52.8,55,72
2016,3,11,Fri,15.43,0.23,0,55,55,53,60,68
2016,3,12,Sat,6.04,0.32,0,55,60,53.1,50,65
2016,3,13,Sun,12.08,0.15,0,60,50,53.3,54,68
2016,3,14,Mon,14.99,0.62,0,50,54,53.4,47,34
2016,3,15,Tues,15.43,0.25,0,54,47,53.6,50,56
2016,3,16,Wed,10.51,0,0,47,50,53.7,53,52
2016,3,17,Thurs,6.04,0,0,50,53,53.9,57,51
2016,3,18,Fri,11.63,0,0,53,57,54,63,60
2016,3,19,Sat,14.54,0,0,57,63,54.2,61,51
2016,3,20,Sun,4.47,0,0,63,61,54.3,54,53
2016,3,21,Mon,4.7,0.17,0,61,54,54.5,55,58
2016,3,22,Tues,7.38,0.34,0,54,55,54.6,55,37
2016,3,23,Wed,12.08,0,0,55,55,54.7,51,36
2016,3,24,Thurs,12.3,0.23,0,55,51,54.9,52,37
2016,3,25,Fri,14.99,0,0,51,52,55,56,72
2016,3,26,Sat,6.26,0,0,52,56,55.2,58,61
2016,3,27,Sun,4.7,0.13,0,56,58,55.3,55,40
2016,3,28,Mon,14.54,0.18,0,58,55,55.5,55,61
2016,3,29,Tues,5.59,0,0,55,55,55.6,63,40
2016,3,30,Wed,9.62,0,0,55,63,55.7,68,69
2016,3,31,Thurs,4.47,0,0,63,68,55.9,71,44
2016,4,1,Fri,3.13,0,0,68,71,56,71,40
2016,4,2,Sat,4.25,0,0,71,71,56.2,62,42
2016,4,3,Sun,5.82,0,0,71,62,56.3,68,65
2016,4,4,Mon,5.82,0.16,0,62,68,56.5,58,69
2016,4,5,Tues,15.66,0.03,0,68,58,56.6,56,52
2016,4,6,Wed,8.5,0,0,58,56,56.8,69,61
2016,4,7,Thurs,8.72,0,0,56,69,56.9,78,56
2016,4,8,Fri,9.4,0,0,69,78,57.1,76,67
2016,4,9,Sat,7.61,0,0,78,76,57.2,64,41
2016,4,10,Sun,4.92,0,0,76,64,57.4,58,42
2016,4,11,Mon,7.61,0,0,64,58,57.6,58,54
2016,4,12,Tues,7.38,0,0,58,58,57.7,57,62
2016,4,13,Wed,9.84,0.32,0,58,57,57.9,58,49
2016,4,14,Thurs,6.04,0.1,0,57,58,58.1,59,47
2016,4,15,Fri,6.93,0.15,0,58,59,58.3,59,48
2016,4,16,Sat,7.16,0,0,59,59,58.5,67,46
2016,4,17,Sun,5.37,0,0,59,67,58.6,80,72
2016,4,18,Mon,8.72,0,0,67,80,58.8,89,62
2016,4,19,Tues,5.14,0,0,80,89,59,84,55
2016,4,20,Wed,4.92,0,0,89,84,59.2,81,54
2016,4,21,Thurs,5.37,0,0,84,81,59.4,72,43
2016,4,22,Fri,7.83,0,0,81,72,59.7,62,47
2016,4,23,Sat,9.62,0,0,72,62,59.9,64,54
2016,4,24,Sun,11.41,0.01,0,62,64,60.1,55,62
2016,4,25,Mon,9.17,0.3,0,64,55,60.3,59,50
2016,4,26,Tues,5.37,0.11,0,55,59,60.5,59,74
2016,4,27,Wed,4.92,0,0,59,59,60.7,63,62
2016,4,28,Thurs,4.7,0,0,59,63,61,63,48
2016,4,29,Fri,5.82,0,0,63,63,61.2,61,69
2016,4,30,Sat,4.47,0.01,0,63,61,61.4,67,62
2016,5,1,Sun,6.71,0,0,61,67,61.6,79,56
2016,5,2,Mon,9.84,0,0,67,79,61.9,87,66
2016,5,3,Tues,4.92,0,0,79,87,62.1,72,81
2016,5,4,Wed,6.49,0,0,87,72,62.3,60,45
2016,5,5,Thurs,8.95,0,0,72,60,62.5,68,71
2016,5,6,Fri,8.95,0,0,60,68,62.8,77,69
2016,5,7,Sat,10.51,0,0,68,77,63,82,46
2016,5,8,Sun,6.71,0,0,77,82,63.2,66,73
2016,5,9,Mon,9.84,0.03,0,82,66,63.4,67,55
2016,5,10,Tues,5.82,0,0,66,67,63.6,75,63
2016,5,11,Wed,6.71,0,0,67,75,63.8,80,54
2016,5,12,Thurs,5.59,0,0,75,80,64.1,76,74
2016,5,13,Fri,4.92,0,0,80,76,64.3,84,75
2016,5,14,Sat,9.17,0,0,76,84,64.5,58,80
2016,5,15,Sun,6.93,0.02,0,84,58,64.7,56,45
2016,5,16,Mon,6.04,0.02,0,58,56,64.8,59,47
2016,5,17,Tues,5.14,0.06,0,56,59,65,69,65
2016,5,18,Wed,7.83,0,0,59,69,65.2,65,67
2016,5,19,Thurs,6.71,0,0,69,65,65.4,63,73
2016,5,20,Fri,9.4,0.5,0,65,63,65.6,66,49
2016,5,21,Sat,7.38,0,0,63,66,65.7,58,71
2016,5,22,Sun,9.62,0.21,0,66,58,65.9,66,50
2016,5,23,Mon,12.3,0,0,58,66,66.1,66,72
2016,5,24,Tues,6.71,0,0,66,66,66.2,66,75
2016,5,25,Wed,4.47,0,0,66,66,66.4,65,66
2016,5,26,Thurs,8.95,0,0,66,65,66.5,62,52
2016,5,27,Fri,10.51,0,0,65,62,66.7,64,47
2016,5,28,Sat,9.62,0,0,62,64,66.8,62,59
2016,5,29,Sun,10.07,0.1,0,64,62,67,64,56
2016,5,30,Mon,10.74,0,0,62,64,67.1,72,62
2016,5,31,Tues,9.62,0,0,64,72,67.3,80,74
2016,6,1,Wed,6.49,0,0,72,80,67.4,74,68
2016,6,2,Thurs,7.83,0.04,0,80,74,67.6,70,65
2016,6,3,Fri,10.74,0.01,0,74,70,67.7,82,84
2016,6,4,Sat,8.05,0,0,70,82,67.9,85,77
2016,6,5,Sun,12.3,0,0,82,85,68,93,75
2016,6,6,Mon,7.61,0,0,85,93,68.2,88,75
2016,6,7,Tues,7.61,0,0,93,88,68.3,84,69
2016,6,8,Wed,6.93,0,0,88,84,68.5,67,65
2016,6,9,Thurs,10.74,0.01,0,84,67,68.6,64,84
2016,6,10,Fri,7.16,0.13,0,67,64,68.8,65,78
2016,6,11,Sat,9.84,0.18,0,64,65,69,67,66
2016,6,12,Sun,7.16,0,0,65,67,69.1,70,88
2016,6,13,Mon,7.16,0,0,67,70,69.3,65,58
2016,6,14,Tues,12.3,0,0,70,65,69.5,60,71
2016,6,15,Wed,13.65,0.02,0,65,60,69.7,66,59
2016,6,16,Thurs,7.16,0,0,60,66,69.8,70,77
2016,6,17,Fri,7.61,0,0,66,70,70,69,88
2016,6,18,Sat,7.61,0.14,0,70,69,70.2,66,83
2016,6,19,Sun,9.4,0,0,69,66,70.4,72,71
2016,6,20,Mon,10.74,0,0,66,72,70.6,75,69
2016,6,21,Tues,8.5,0.55,0,72,75,70.8,71,79
2016,6,22,Wed,9.62,0,0,75,71,71,75,80
2016,6,23,Thurs,4.92,0,0,71,75,71.3,68,80
2016,6,24,Fri,8.72,0.35,0,75,68,71.5,69,78
2016,6,25,Sat,9.62,0.34,0,68,69,71.7,72,60
2016,6,26,Sun,8.28,0,0,69,72,71.9,80,76
2016,6,27,Mon,10.96,0,0,72,80,72.2,85,60
2016,6,28,Tues,5.82,0,0,80,85,72.4,76,78
2016,6,29,Wed,6.71,0,0,85,76,72.6,72,92
2016,6,30,Thurs,6.04,0,0,76,72,72.8,73,63
2016,7,1,Fri,4.7,0,0,72,73,73.1,75,58
2016,7,2,Sat,6.04,0,0,73,75,73.3,75,60
2016,7,3,Sun,7.16,0,0,75,75,73.5,71,76
2016,7,4,Mon,5.82,0,0,75,71,73.8,69,55
2016,7,5,Tues,7.61,0,0,71,69,74,67,93
2016,7,6,Wed,4.7,0,0,69,67,74.2,76,81
2016,7,7,Thurs,5.82,0.01,0,67,76,74.4,68,63
2016,7,8,Fri,6.71,0.12,0,76,68,74.6,72,86
2016,7,9,Sat,8.05,0.24,0,68,72,74.9,71,79
2016,7,10,Sun,6.93,0.01,0,72,71,75.1,73,83
2016,7,11,Mon,5.59,0,0,71,73,75.3,73,94
2016,7,12,Tues,8.05,0,0,73,73,75.4,76,62
2016,7,13,Wed,7.61,0,0,73,76,75.6,74,83
2016,7,14,Thurs,6.93,0,0,76,74,75.8,76,75
2016,7,15,Fri,8.05,0,0,74,76,76,76,57
2016,7,16,Sat,7.38,0,0,76,76,76.1,73,59
2016,7,17,Sun,6.49,0,0,76,73,76.3,79,70
2016,7,18,Mon,4.7,0,0,73,79,76.4,71,76
2016,7,19,Tues,6.71,0.01,0,79,71,76.6,77,66
2016,7,20,Wed,6.26,0,0,71,77,76.7,80,60
2016,7,21,Thurs,5.82,0,0,77,80,76.8,84,59
2016,7,22,Fri,9.4,0,0,80,84,76.9,73,91
2016,7,23,Sat,8.28,0.33,0,84,73,77,73,72
2016,7,24,Sun,5.14,0,0,73,73,77.1,81,91
2016,7,25,Mon,9.62,0,0,73,81,77.1,86,80
2016,7,26,Tues,6.26,0,0,81,86,77.2,78,78
2016,7,27,Wed,4.92,0,0,86,78,77.3,84,67
2016,7,28,Thurs,7.16,0,0,78,84,77.3,88,83
2016,7,29,Fri,8.28,0,0,84,88,77.3,89,93
2016,7,30,Sat,8.05,0,0,88,89,77.3,75,95
2016,7,31,Sun,9.17,0,0,89,75,77.4,72,68
2016,8,1,Mon,7.61,0,0,75,72,77.4,77,88
2016,8,2,Tues,5.82,0,0,72,77,77.4,71,83
2016,8,3,Wed,8.05,0.13,0,77,71,77.3,76,70
2016,8,4,Thurs,6.93,0,0,71,76,77.3,82,78
2016,8,5,Fri,10.07,0,0,76,82,77.3,79,64
2016,8,6,Sat,6.49,0,0,82,79,77.2,71,69
2016,8,7,Sun,5.82,0,0,79,71,77.2,69,78
2016,8,8,Mon,7.16,0.03,0,71,69,77.1,73,87
2016,8,9,Tues,6.49,0,0,69,73,77.1,71,70
2016,8,10,Wed,6.26,0,0,73,71,77,76,73
2016,8,11,Thurs,6.04,0,0,71,76,76.9,81,84
2016,8,12,Fri,8.5,0,0,76,81,76.9,90,75
2016,8,13,Sat,7.38,0,0,81,90,76.8,91,92
2016,8,14,Sun,5.82,0,0,90,91,76.7,85,61
2016,8,15,Mon,6.71,0,0,91,85,76.6,83,76
2016,8,16,Tues,5.37,0,0,85,83,76.5,83,67
2016,8,17,Wed,6.04,0,0,83,83,76.4,80,95
2016,8,18,Thurs,7.38,0,0,83,80,76.3,87,76
2016,8,19,Fri,9.62,0,0,80,87,76.2,95,91
2016,8,20,Sat,11.63,0,0,87,95,76.1,91,88
2016,8,21,Sun,4.25,0,0,95,91,75.9,73,69
2016,8,22,Mon,10.74,0,0,91,73,75.8,72,67
2016,8,23,Tues,6.26,0,0,73,72,75.7,80,73
2016,8,24,Wed,7.16,0,0,72,80,75.5,85,88
2016,8,25,Thurs,7.61,0,0,80,85,75.4,91,83
2016,8,26,Fri,7.16,0,0,85,91,75.3,92,84
2016,8,27,Sat,4.25,0,0,91,92,75.1,73,63
2016,8,28,Sun,11.41,0,0,92,73,75,70,69
2016,8,29,Mon,5.14,0,0,73,70,74.8,79,60
2016,8,30,Tues,3.8,0,0,70,79,74.6,71,61
2016,8,31,Wed,8.05,0,0,79,71,74.4,69,63
2016,9,1,Thurs,8.05,0.01,0,71,69,74.3,66,72
2016,9,2,Fri,8.05,0.17,0,69,66,74.1,69,68
2016,9,3,Sat,11.18,0.05,0,66,69,73.9,69,58
2016,9,4,Sun,7.38,0,0,69,69,73.7,70,93
2016,9,5,Mon,4.7,0,0,69,70,73.5,64,70
2016,9,6,Tues,7.38,0.01,0,70,64,73.3,65,57
2016,9,7,Wed,3.8,0.42,0,64,65,73,66,72
2016,9,8,Thurs,8.28,0.04,0,65,66,72.8,70,69
2016,9,9,Fri,7.38,0.03,0,66,70,72.6,73,68
2016,9,10,Sat,5.59,0,0,70,73,72.3,77,71
2016,9,11,Sun,4.25,0,0,73,77,72.1,70,86
2016,9,12,Mon,6.71,0,0,77,70,71.8,75,62
2016,9,13,Tues,11.63,0,0,70,75,71.5,77,54
2016,9,14,Wed,7.16,0,0,75,77,71.2,78,86
2016,9,15,Thurs,5.82,0,0,77,78,71,72,89
2016,9,16,Fri,4.25,0,0,78,72,70.7,74,72
2016,9,17,Sat,4.7,0,0,72,74,70.3,67,79
2016,9,18,Sun,11.86,0.22,0,74,67,70,68,81
2016,9,19,Mon,7.83,0,0,67,68,69.7,68,77
2016,9,20,Tues,11.41,0.08,0,68,68,69.4,67,62
2016,9,21,Wed,6.71,0,0,68,67,69,68,77
2016,9,22,Thurs,8.5,0,0,67,68,68.7,65,83
2016,9,23,Fri,7.83,0,0,68,65,68.3,63,82
2016,9,24,Sat,10.51,0.01,0,65,63,68,66,67
2016,9,25,Sun,4.47,0,0,63,66,67.6,76,80
2016,9,26,Mon,5.82,0,0,66,76,67.2,77,71
2016,9,27,Tues,5.82,0,0,76,77,66.8,69,52
2016,9,28,Wed,10.51,0.02,0,77,69,66.5,67,51
2016,9,29,Thurs,7.83,0,0,69,67,66.1,66,58
2016,9,30,Fri,5.14,0,0,67,66,65.7,65,65
2016,10,1,Sat,5.37,0,0,66,65,65.3,63,46
2016,10,2,Sun,7.38,0.05,0,65,63,64.9,63,49
2016,10,3,Mon,4.03,0,0,63,63,64.5,60,73
2016,10,4,Tues,6.93,0,0,63,60,64.1,60,77
2016,10,5,Wed,9.62,0.13,0,60,60,63.7,65,49
2016,10,6,Thurs,5.59,0.04,0,60,65,63.3,62,44
2016,10,7,Fri,9.62,0.31,0,65,62,62.9,63,60
2016,10,8,Sat,11.41,0.11,0,62,63,62.5,65,71
2016,10,9,Sun,11.63,0.61,0,63,65,62.1,56,57
2016,10,10,Mon,6.04,0.06,0,65,56,61.8,60,44
2016,10,11,Tues,5.59,0,0,56,60,61.4,62,81
2016,10,12,Wed,8.05,0,0,60,62,61,66,48
2016,10,13,Thurs,3.8,0.01,0,62,66,60.6,59,46
2016,10,14,Fri,10.74,1.75,0,66,59,60.2,57,75
2016,10,15,Sat,15.88,1.36,0,59,57,59.9,62,55
2016,10,16,Sun,14.32,0.73,0,57,62,59.5,60,77
2016,10,17,Mon,8.28,0.56,0,62,60,59.1,59,52
2016,10,18,Tues,9.84,0.17,0,60,59,58.8,58,66
2016,10,19,Wed,10.74,0.08,0,59,58,58.4,58,44
2016,10,20,Thurs,4.92,0.22,0,58,58,58.1,60,45
2016,10,21,Fri,8.5,1.19,0,58,60,57.8,57,51
2016,10,22,Sat,7.38,0.02,0,60,57,57.4,62,58
2016,10,23,Sun,3.36,0.05,0,57,62,57.1,62,40
2016,10,24,Mon,6.26,0.12,0,62,62,56.8,63,50
2016,10,25,Tues,7.61,0.1,0,62,63,56.5,63,41
2016,10,26,Wed,11.18,0,0,63,63,56.2,58,70
2016,10,27,Thurs,8.05,1.23,0,63,58,55.9,58,41
2016,10,28,Fri,7.16,0.04,0,58,58,55.6,67,50
2016,10,29,Sat,7.61,0,0,58,67,55.3,60,57
2016,10,30,Sun,4.92,0.19,0,67,60,55,52,73
2016,10,31,Mon,6.93,0.26,0,60,52,54.8,57,57
2016,11,1,Tues,10.07,0.66,0,52,57,54.5,56,72
2016,11,2,Wed,9.17,0.22,0,57,56,54.2,56,69
2016,11,3,Thurs,7.38,0.46,0,56,56,53.9,65,36
2016,11,4,Fri,4.47,0,0,56,65,53.7,63,34
2016,11,5,Sat,4.03,0,0,65,63,53.4,60,58
2016,11,6,Sun,6.93,1.31,0,63,60,53.2,60,34
2016,11,7,Mon,7.16,0.12,0,60,60,52.9,66,65
2016,11,8,Tues,4.92,0.04,0,60,66,52.7,70,65
2016,11,9,Wed,5.59,0,0,66,70,52.4,64,65
2016,11,10,Thurs,6.71,0.24,0,70,64,52.2,62,36
2016,11,11,Fri,3.8,0,0,64,62,51.9,61,50
2016,11,12,Sat,2.46,0,0,62,61,51.7,58,62
2016,11,13,Sun,12.97,0.1,0,61,58,51.4,54,39
2016,11,14,Mon,8.05,0.24,0,58,54,51.2,57,63
2016,11,15,Tues,5.82,0.31,0,54,57,51,54,48
2016,11,16,Wed,10.96,1.08,0,57,54,50.7,50,35
2016,11,17,Thurs,6.49,0.2,0,54,50,50.5,51,37
2016,11,18,Fri,4.25,0,0,50,51,50.3,54,65
2016,11,19,Sat,12.3,0,0,51,54,50,57,38
2016,11,20,Sun,10.51,0.04,0,54,57,49.8,57,39
2016,11,21,Mon,10.07,0.01,0,57,57,49.5,53,53
2016,11,22,Tues,10.07,0.02,0,57,53,49.3,53,60
2016,11,23,Wed,8.5,0.45,0,53,53,49.1,48,62
2016,11,24,Thurs,11.18,0.13,0,53,48,48.9,51,57
2016,11,25,Fri,12.53,0.66,0,48,51,48.6,52,36
2016,11,26,Sat,5.82,0.01,0,51,52,48.4,51,64
2016,11,27,Sun,6.71,0.38,0,52,51,48.2,47,68
2016,11,28,Mon,10.07,0.32,0,51,47,48,50,61
2016,11,29,Tues,6.26,0,0,47,50,47.8,51,67
2016,11,30,Wed,6.26,0.04,0,50,51,47.6,50,44
2016,12,1,Thurs,14.09,0.1,0,51,50,47.4,46,40
2016,12,2,Fri,6.93,0.01,0,50,46,47.2,49,49
2016,12,3,Sat,11.41,0.27,0,46,49,47,48,43
2016,12,4,Sun,13.87,0.18,0,49,48,46.8,45,42
2016,12,5,Mon,8.72,0.17,0,48,45,46.6,39,51
2016,12,6,Tues,8.05,0.24,0,45,39,46.4,40,66
2016,12,7,Wed,7.61,0,0,39,40,46.3,38,52
2016,12,8,Thurs,11.18,0,0,40,38,46.1,38,52
2016,12,9,Fri,14.32,0.06,0,38,38,46,36,34
2016,12,10,Sat,12.75,0.34,1,38,36,45.9,44,55
2016,12,11,Sun,12.3,0.18,0,36,44,45.7,42,60
2016,12,12,Mon,13.87,0.09,0,44,42,45.6,42,26
2016,12,13,Tues,8.95,0.09,0,42,42,45.5,38,60
2016,12,14,Wed,10.51,0,0,42,38,45.4,39,53
2016,12,15,Thurs,13.87,0,0,38,39,45.3,38,64
2016,12,16,Fri,6.93,0,0,39,38,45.3,34,35
2016,12,17,Sat,8.5,0,0,38,34,45.2,33,61
2016,12,18,Sun,5.37,0,0,34,33,45.2,39,32
2016,12,19,Mon,5.82,0,0,33,39,45.1,45,43
2016,12,20,Tues,10.51,0.81,0,39,45,45.1,50,56
2016,12,21,Wed,14.32,0.01,0,45,50,45.1,47,27
2016,12,22,Thurs,4.03,0,0,50,47,45.1,44,41
2016,12,23,Fri,6.71,0.3,0,47,44,45.1,39,35
2016,12,24,Sat,5.37,0.58,0,44,39,45.1,40,54
2016,12,25,Sun,2.01,0.1,0,39,40,45.1,42,34
2016,12,26,Mon,4.25,0,0,40,42,45.2,42,30
2016,12,27,Tues,8.5,0.29,0,42,42,45.2,44,27
2016,12,28,Wed,15.21,0.05,0,42,44,45.3,47,30
2016,12,29,Thurs,8.72,0,0,44,47,45.3,48,63
2016,12,30,Fri,8.5,0.05,0,47,48,45.4,45,57
2016,12,31,Sat,6.93,0.02,0,48,45,45.5,38,56
2017,1,1,Sun,8.05,0.03,0,45,38,45.6,37,27
